pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
018,670,0.27437896462767997,0.27941885795619653,nan,0.26839912418297096,nan,0.2980373574034615,nan,0.29243515217208454,nan,0.31719098309179977,nan,0.30394436981938094,nan,0.16626680109638226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26860485333682904,nan,0.2986095382289548,nan,0.2934136980824348,nan,0.318231696132488,nan,0.30520522433655833,nan,0.19244813761991433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,A,1.0,1_3,B,14.0,,14A,,,,68200,69100,900,B,1.0,1_3,B,14.0,,,14A,,,69180,69420,240,"Ja, ja, en zo'n bolletje bovenop.",,"Yes, yes, and one of those little balls on top.",,,14A,,,True,"Ja, ja, en zo'n bolletje bovenop.",En een bolletje.,"Yes, yes, and one of those little balls on top.",And a ball.,,,,14A,True,68200.0,69100.0,900.0,69135.0,69465.0,330.0,right,right,right
018,671,0.2999026321368825,0.3037389961512195,nan,0.12078914027434802,nan,0.20050691199073187,nan,0.2243386400713319,nan,0.23835281691840798,nan,0.23712452093768177,nan,0.7783037626287934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1256148847333216,nan,0.20510167503231957,nan,0.2284669396001253,nan,0.24116465227998793,nan,0.23913889881505584,nan,0.7829469264465068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,B,1.0,1_3,B,14.0,,,14A,,,69180,69420,240,A,2.0,2_16,A,14.0,,14A,,,,840370,840800,430,"Ja, ja, en zo'n bolletje bovenop.",En een bolletje.,"Yes, yes, and one of those little balls on top.",And a ball.,,,,14A,True,"Oh, ik heb met het bolletje bovenop.",,"Oh, I have with the little ball on top.",,,14A,,,True,69135.0,69465.0,330.0,840370.0,840800.0,430.0,right,right,right
018,672,0.36588434345410265,0.3666000282147772,0.18837482439486622,nan,0.363276525669856,nan,0.4326896448948276,nan,0.43467557436938375,nan,0.37602527237336947,nan,0.4002642190223129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18988742906352296,nan,0.3640183390707792,nan,0.43290520163839574,nan,0.43469258212298695,nan,0.3761140017411941,nan,0.40198261565178445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,A,1.0,1_4,A,9.0,,09D,,,,96890,97740,850,B,2.0,2_5,B,9.0,,,09D,,,603840,604180,340,"Ja, aan de achterkant is zo'n rondje dat er aan vast zit geplakt.",,"Yes, on the back is such a round that is stuck to it.",,09D,,,,True,,En dan met een schijfje aan de achterkant er tegenaan en een lepeltje erin.,,And then with a disc on the back against it and a spoon in it.,,,09D,,True,96890.0,97740.0,850.0,603840.0,604180.0,340.0,left,left,left
018,673,0.16789188172179642,0.17077759806579676,0.052470840038988456,0.054239710244901575,0.18622858996397365,0.04630936776078961,0.25112470317424473,0.05546153185762565,0.2845657542867453,0.05686186991995088,0.26994888861867394,0.07858838513869795,0.3281915171635444,0.3507114224934211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05576311385182094,0.0547057683240331,0.18664525806927873,0.05121893376401324,0.2513323381242641,0.05911464794174902,0.28475150553836687,0.061546186486022156,0.27018595022924313,0.08127577902032593,0.3327306831864799,0.360061012253964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_5,B,2.0,,,02A,,02A,112670,113640,970,A,1.0,1_5,B,2.0,,02A,,,,119500,120620,1120,,"Oh, ik heb nu die met die tipi tent op zijn hoofd.",,"Oh, I now have the one with the teepee tent on his head.",,,02A-REP,02A,True,"Er is een tipi, er is zeg maar één heel puntige driehoek",,"There is a teepee, there is say one very pointed triangle",,02A,02A,,,True,112670.0,113640.0,970.0,119500.0,120620.0,1120.0,both,both,both
018,674,0.15915774460769,0.1615119121687361,0.02780442063306147,0.038966164527376654,0.12500166679223268,0.04662805657419054,0.1881883159771516,0.05390097215676063,0.22356368025372153,0.05527706658372163,0.2282187487591052,0.07582399188441934,0.36072455055310426,0.4857953005974348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.032042889598091956,0.03945572354019002,0.1258749240404584,0.05058486909340366,0.18861132902406189,0.05778461544850612,0.22375968078677755,0.05974914529351707,0.22833690747483834,0.07928211721767621,0.3643730652520608,0.4882876792552509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,A,1.0,1_5,B,2.0,,02A,,,,119500,120620,1120,B,1.0,1_5,B,2.0,,,02A,,,133690,134570,880,"Er is een tipi, er is zeg maar één heel puntige driehoek",,"There is a teepee, there is say one very pointed triangle",,02A,02A,,,True,,Hij heeft gewoon een hele grote driehoek op zijn hoofd.,,He just has a very large triangle on his head.,,,02A,02A,True,119500.0,120620.0,1120.0,133690.0,134570.0,880.0,both,both,both
018,675,0.31100590291477465,0.31298005762309344,0.16883070826488694,0.2699704993489871,0.29915110655924176,0.3916813652878459,0.4270542033950403,0.5394593498643862,0.4629425704945792,0.5497869878169405,0.40225285828788104,0.4940277357822881,0.10580397048701864,0.03794573331427498,0.27988857135214074,0.387818351717584,0.3512617007440444,0.3245064244414902,0.23325443535798987,0.5245245796905611,0.3068521247123917,0.4109994285732315,0.3943463878071868,0.3522243667630252,0.27544164234799934,0.9184774617748843,0.17333483333464694,0.27078966223348044,0.3002874727346773,0.39408077218251747,0.4271403378458699,0.5412309221670013,0.4629922530306298,0.5507354858045606,0.4024603218487587,0.4948847338296391,0.1116651269439779,0.0468422919621263,0.2834878803278829,0.389106499891672,0.3514999410906569,0.32465459937694174,0.23364377437115608,0.5297247452719044,0.3075577231862976,0.4136042967930188,0.3973319102011966,0.3545449935833814,0.2776306741965264,0.9206290492090897,02C,A,1.0,1_5,B,2.0,,02C,,,,126260,126960,700,B,1.0,1_5,B,2.0,,,02C,,,139880,140640,760,Dat er zo insteekt?,,That sticks in like that?,,02C,,,,True,,"Ik weet niet, een soort balkje of zo.",,"I don't know, some kind of bar or something.",,,,02C,True,126260.0,126960.0,700.0,139880.0,140640.0,760.0,left,right,left_right
018,676,0.24984233071981943,0.2529501945713497,0.30505738744405264,0.05783286350644884,0.3231215648259619,0.038748560793271415,0.4772405318929206,0.13397515235484794,0.5037678638742832,0.19152437566257155,0.5053627767228891,0.186161116231986,0.09468777155657915,0.18062800377202123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.30513725065860514,0.06567525783048508,0.3238656809615409,0.04695059736859262,0.47794876185014495,0.13729069820560122,0.5041459587487418,0.19402172897985978,0.5059780921315582,0.1875427717630441,0.09843347845927027,0.18841205789875204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02C,B,1.0,1_5,B,2.0,,,02C,,,139880,140640,760,A,2.0,2_14,A,2.0,,02C,,,,819130,819360,230,,"Ik weet niet, een soort balkje of zo.",,"I don't know, some kind of bar or something.",,,,02C,True,En dan dat rondje dat er zo insteekt van links.,,And then that round sticking in like that from the left.,,02C,02C,,,True,139880.0,140640.0,760.0,819080.0,819410.0,330.0,both,right,both
018,677,0.15597049746093172,0.1599821340436384,0.07953411684006739,0.07476565823037092,0.14197284183060982,0.06817639200018492,0.17002467703002758,0.09093863623265996,0.17010352805482887,0.11555245167392365,0.1521354542435124,0.1301652955149542,0.11248472837616591,0.5657921895038752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07990427890464677,0.0750586540947986,0.1435670480898567,0.06940266860403531,0.17219740744872267,0.09173523753567767,0.1730551146943051,0.11628187991682028,0.15630141396396588,0.13114647554450024,0.13466309387606287,0.5764723358502685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_5,B,2.0,,,02A,,,153990,154460,470,A,1.0,1_5,B,2.0,,02A,,02A,,162090,162900,810,,,,,,,02A,02A,True,"E- Oh, oké, echt zo'n heel scherpe punt.",,"E- Oh, okay, really such a very sharp point.",,02A,02A-REP,,,True,153990.0,154460.0,470.0,162090.0,162900.0,810.0,both,both,both
018,678,0.15390758426440587,0.1552746965787284,0.06957637830034544,0.027627305679809606,0.07840860493416965,0.035308130116511724,0.14161384193384524,0.04340567576725611,0.1756222945239717,0.04933285487749229,0.18946556824160038,0.06527208367550086,0.35420740418518964,0.6170508689371776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06994805923868441,0.028776200674550365,0.07916100363413704,0.037620403053558474,0.14187615466067569,0.045029372268925345,0.17589339066318946,0.05215235142392334,0.18970007743086542,0.06811831988056043,0.35586950750666174,0.6191515185090092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,A,1.0,1_5,B,2.0,,02A,,02A,,162090,162900,810,B,1.0,1_5,B,2.0,,,02A,,,165120,165440,320,"E- Oh, oké, echt zo'n heel scherpe punt.",,"E- Oh, okay, really such a very sharp point.",,02A,02A-REP,,,True,,"Ja, ja, ja.",,"Yes, yes, yes.",,,02A,02A,True,162090.0,162900.0,810.0,165115.0,165445.0,330.0,both,both,both
018,679,0.15060969168378158,0.15730416391255164,0.0737021988330612,0.08093391020846886,0.06730009987647169,0.05338219296309483,0.11362080500740754,0.04394797522462789,0.14604864256735925,0.03837276286005802,0.15905569685486307,0.029642292390935507,0.44646154652333386,0.554848176895697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07388071788522692,0.08321256801146312,0.06896914153782163,0.06807202994996617,0.11421354138859205,0.05765442047555575,0.14663361034409658,0.05144278121527896,0.1598323288183438,0.045863807726283096,0.4579623022430443,0.559912717354947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_5,B,2.0,,,02A,,,165120,165440,320,A,1.0,1_5,B,2.0,,02A,,,,172670,172940,270,,"Ja, ja, ja.",,"Yes, yes, yes.",,,02A,02A,True,"Ja, want er is er ook eentje met meer een afgeflakte, maar die had ik al net.",,"Yes, because there's also one with more of a flattened, but I just had that one already.",,02A,02A,,,True,165115.0,165445.0,330.0,172640.0,172970.0,330.0,both,both,both
018,680,0.2237356146734574,0.24591705934931438,0.0995078384223464,0.4530540450278333,0.07317234750259764,0.594989464381524,0.11002862615876151,0.4742284123101368,0.11506577983565255,0.40994185529393906,0.16152610599295736,0.35231944406412946,0.7831129901284288,1.2188170658820077,0.3176841853287538,0.31141947774431733,0.27066119486520107,0.18860200247914516,0.15756691608823717,0.8619600531633894,0.4927783193005977,0.5860852722801966,0.5096936381764982,0.4396271025459845,0.3767305140636943,1.2728630686187914,0.09979088640804194,0.4562186850232629,0.07324409233698113,0.5980805561963765,0.11035634943618212,0.47685040363238484,0.11578414759677746,0.4119242781717726,0.16259970389558076,0.35489239625486213,0.9137271764223227,1.286601322175133,0.31782623474888105,0.3122867583928888,0.271179781848542,0.18906454023449354,0.15844789734921313,1.0051231457010996,0.4953730654717783,0.5891778745263019,0.5121321303041249,0.44161807994659785,0.37927183398624686,1.3707146804714931,07D,A,1.0,1_6,A,7.0,,07D,,,,200680,200910,230,B,2.0,2_13,B,7.0,,,07D,,,797730,798000,270,"Ja, ja, en er is zo'n heel klein uitstulpje naar links.",,"Yes, yes, and there is such a very small bulge to the left.",,07D,,,,True,,Klein flupje maar ik weet niet wat dat is.,,Small flup but I don't know what that is.,,,,07D,True,200630.0,200960.0,330.0,797700.0,798030.0,330.0,left,right,left_right
018,681,0.5202463303136424,0.5228679363837798,0.7019377585210849,0.1892410784749006,0.9735332290297841,0.20151356619038388,0.9767627631873781,0.13387692253944825,0.8837287267648545,0.0758929590004631,0.6644019413324966,0.06814406822474373,0.808970676593046,0.5649522739051255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7020028912003983,0.1895905286042355,0.9736629202620609,0.2041087270471057,0.9770169676435728,0.14047095463536446,0.8842861169456259,0.08606461886945853,0.6656140336165115,0.07669378119529928,0.8094112835243834,0.5654924130613417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,A,1.0,1_6,A,7.0,,07A,,,,205390,206170,780,B,1.0,1_6,A,7.0,,,07A,,,219070,219350,280,Een soort vierkant bakje dat er op staat.,,A kind of square tray standing on it.,,07A,07A,,,True,"Ja, ja","En dan zo'n bakje, inderdaad.","Yes, yes","And then such a tray, indeed.",,,,07A,True,205390.0,206170.0,780.0,219045.0,219375.0,330.0,both,right,both
018,682,0.22649953874421183,0.23035138310742434,nan,0.1770240311537084,nan,0.19848112054835598,nan,0.22294549583938436,nan,0.24622834463578785,nan,0.23515448652627552,nan,0.27916375376175884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17810437949179894,nan,0.20055801035571275,nan,0.2251158579194932,nan,0.24840347652054107,nan,0.23722379581683167,nan,0.29270277854016863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_6,A,7.0,,07B,,,,208020,208700,680,B,1.0,1_6,A,7.0,,,07B,,,215440,216800,1360,Of dat er boven aan vast zit gemaakt.,,Or that is attached at the top.,,,07B,,,True,,"Oh wacht, je hebt er ook eentje met een soort platform er dwars doorheen.",,"Oh wait, you also have one with a kind of platform right through it.",,,,07B,True,208020.0,208700.0,680.0,215440.0,216800.0,1360.0,right,right,right
018,683,0.29536052341227215,0.2968228943424259,0.07387561127311378,0.06496849348147304,0.12634202294857236,0.13724611069162868,0.16972908799839578,0.167933939063132,0.21381348734893388,0.19330426361491887,0.2839714909812199,0.21097395208483496,0.9223020434648261,0.9798657779962162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07511584204978956,0.07093301697479752,0.1264896568988224,0.14232231362481068,0.16982315507512236,0.1688425064797136,0.21398060369970534,0.19358261738736585,0.28408049076785263,0.21124165991366958,0.9243638186579787,0.9810990505794833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,1.0,1_7,B,16.0,,,16A,,,248170,249120,950,A,1.0,1_7,B,16.0,,16A,,,,255030,255580,550,,"Zo'n kegeltje, zo.",,"Such a cone, like this.",,,16A,16A,True,Maar het kegeltje is het makkelijkste.,,But the cone is the easiest.,,16A,16A,,,True,248170.0,249120.0,950.0,255030.0,255580.0,550.0,both,both,both
018,684,0.2825918551303447,0.28353373603294096,0.05837128627049543,0.08437526452828532,0.12780506042065476,0.10637357493423877,0.15386344622498524,0.12163502779313765,0.19548648306064778,0.135991404308852,0.24753877173334263,0.16476617559958637,0.8682771086947886,1.1266186579951214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058793143128748906,0.08600673604539719,0.1281274462606923,0.10927946436324965,0.15440646611069367,0.1233879644867715,0.195999272578587,0.13706980446590794,0.24812739805797088,0.16564286226704714,0.8686955311559381,1.1268687434742877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,A,1.0,1_7,B,16.0,,16A,,,,259180,259920,740,B,2.0,2_10,A,16.0,,,16A,,,720990,722540,1550,En dat kegeltje wat er op staat steekt ook uit aan de zijkant naar li-,,And that little cone that is on it also sticks out on the side to li-,,16A,16A,,,True,,"Met zo'n ding bovenop, zo'n ding",,"With such a thing on top, such a thing",,,16A,16A,True,259180.0,259920.0,740.0,720990.0,722540.0,1550.0,both,both,both
018,685,0.4453189144785393,0.44600824185586424,nan,0.35647232086384395,nan,0.6595999477844543,nan,0.5727907704283974,nan,0.49161134989236144,nan,0.43304945642294773,nan,0.15838964147923085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35655625040112876,nan,0.6598335010019701,nan,0.573147083081289,nan,0.4924099369230173,nan,0.43382025776859484,nan,0.1602824219591854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,A,1.0,1_8,A,3.0,,03C,,,,277690,278010,320,B,2.0,2_1,B,3.0,,,03C,,,539690,540600,910,En dat hij zo een beetje gedraaid is.,,And that he's kind of twisted like that.,,,03C,,,True,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,,03C,True,277685.0,278015.0,330.0,539690.0,540600.0,910.0,right,right,right
018,686,0.471167612789774,0.47305936655602365,nan,0.388649865469725,nan,0.4456969996197765,nan,0.4565458973407419,nan,0.42323743745393266,nan,0.365207992781682,nan,0.7476674840727863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3890095559297275,nan,0.4458985914331564,nan,0.45671700732251524,nan,0.42357785948033005,nan,0.366062374888495,nan,0.7570908102819173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_9,B,12.0,,,12C,,,297360,297710,350,A,2.0,2_12,A,12.0,,12C,,,,742760,743040,280,,,,,,,,12C,True,"Oh ja, ik had degene met de doorn in de arm.",,"Oh yes, I had the one with the thorn in the arm.",,,12C,,,True,297360.0,297710.0,350.0,742735.0,743065.0,330.0,right,right,right
018,687,0.32279753387521737,0.3237850146925347,0.0861221422656072,0.5048993603661192,0.08298073876050051,0.6593607132610161,0.23067338676969132,0.7317233974921513,0.24895707173973786,0.690932714292796,0.2159269720093343,0.5668613169641593,1.0721248917064332,0.37684716082541087,0.04455235917482807,0.142530223121686,0.11868063362165526,0.07263016734356037,0.058043560951426175,1.5717832874888982,0.5004138368693246,0.8275145280728754,0.7186639442009396,0.6922808856111826,0.620781221139,0.2910129368747618,0.0867043824580139,0.5049799380728768,0.08379558236170317,0.6599511902803503,0.23102580658568148,0.732523336248392,0.2495870891297625,0.6916980202652735,0.21653355007466868,0.5678660147942872,1.0750636775453781,0.385892537135477,0.04501627158678085,0.1451941194051597,0.12306216128418808,0.07848636949369406,0.0654503958683286,1.572703496980643,0.5004607572752893,0.8277080403794288,0.7189181396214058,0.6925754264966116,0.6211330238350374,0.2954821680092313,10D,B,1.0,1_11,B,10.0,,,10D,,,343480,344220,740,A,2.0,2_4,A,10.0,,10D,,,,589290,589910,620,,En nog een soort vierkantje schuin links erachter.,,And another kind of square diagonally to the left behind it.,,,,10D,True,"Ja, met dat vierkant dat er zo bovenaan insteekt, ja",Ja.,"Yes, with that square sticking in at the top like that, yes",Yes.,10D,,,,True,343480.0,344220.0,740.0,589290.0,589910.0,620.0,left,right,left_right
018,688,0.5484620230125449,0.5490320351385132,0.4537370638917561,0.5243447474043007,0.651661158419533,0.655188869665245,0.4941358071790534,0.4668496906150882,0.43139905326364403,0.3291867578802106,0.3575219830445673,0.2555881881569641,1.1480189603849988,0.8139119962451772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.45411732755599693,0.5243900943827592,0.6529929544591634,0.6552455006916552,0.4954622904296636,0.46687993596091676,0.4328660070700551,0.3292318057956567,0.35906925715977045,0.25563510614358903,1.1482966323115262,0.8141975097014066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08C,B,1.0,1_13,B,8.0,,,08C,,,414270,415950,1680,A,2.0,2_8,A,8.0,,08D,,08C,,675020,675710,690,,"En hij heeft zo'n lange neus, een beetje als Pinocchio, weet je wel zo'n...",,"And he has such a long nose, kind of like Pinocchio, you know one of those....",,,08C,08C,True,"Ja, twee armpjes.",En dan dat beentje.,"Yes, two little arms.",And then that leg.,08C,08D,,,True,414270.0,415950.0,1680.0,675020.0,675710.0,690.0,both,both,both
018,689,0.2750244787231514,0.27955553390296617,0.15999296278703415,0.04359940777886272,0.30645177040475385,0.1642551522900671,0.3065243665750956,0.13775083553609652,0.2435683563379717,0.11558119777682166,0.17432886609793122,0.09475840128548771,0.8384257060207815,0.715056721786913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16090199904986208,0.06878002664688304,0.30706696348895945,0.1733910873073821,0.3065752506036553,0.14488589417793352,0.24360446951876863,0.11933633709492163,0.17444937018904558,0.10002312584853831,0.8391941453933897,0.7164577375162545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,B,1.0,1_13,B,8.0,,,08B,,,425140,425820,680,A,1.0,1_13,B,8.0,,08B,,,,459630,459860,230,,"Ja, een soort vierkantje met twee torentjes aan de zijkant.",,"Yes, a kind of square with two turrets on the side.",,,08B,08B,True,En dat heeft dan twee uitsteepsels-steeksels.,Ja.,And that then has two protrusions-spines.,Yes.,08B,08B,,,True,425140.0,425820.0,680.0,459580.0,459910.0,330.0,both,both,both
018,690,0.7537643651757301,0.7541823758961058,nan,0.3659018796693914,nan,0.7368224734216295,nan,0.799396269334506,nan,0.7687819025959164,nan,0.6866905327559257,nan,1.1649931332770118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36594161515220647,nan,0.7369502420683195,nan,0.799652955391576,nan,0.7690636707339306,nan,0.6871048216928787,nan,1.1663809503377234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,B,1.0,1_13,B,8.0,,,08A,,,442950,443500,550,A,1.0,1_13,B,8.0,,08A,,,,457470,457790,320,,"Niet plat, maar zeg maar, zo erin.",,"Not flat, but say, so in.",,,,08A,True,"Oké, dus zo'n vierkantje dat er zo insteekt.",,"Okay, so one of those squares that sticks in like that.",,,08A,,,True,442950.0,443500.0,550.0,457465.0,457795.0,330.0,right,right,right
018,691,0.4440221716310145,0.4471979942815217,nan,0.2108427963521003,nan,0.24080040380070156,nan,0.35755775674258283,nan,0.39801800662976994,nan,0.4092453900477679,nan,1.0476686762131646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2144319617666745,nan,0.25076871883045443,nan,0.3599935558559544,nan,0.3996267544596021,nan,0.4097469191861896,nan,1.0486200555902552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,B,1.0,1_13,B,8.0,,,08E,,,448020,449970,1950,A,2.0,2_8,A,8.0,,08E,,,,671570,672000,430,,,,,,,,08E,True,En dan onder...,"Oh, en zijn armpje zo.",And then under...,"Oh, and his little arm like this.",,08E,,,True,448020.0,449970.0,1950.0,671570.0,672000.0,430.0,right,right,right
018,692,0.2324567816861715,0.2429866283239987,0.08767046572055424,0.20825435095166112,0.042467594594264094,0.13253650400899208,0.03832405923996705,0.12438193842555295,0.07642338184966166,0.20309523992522463,0.15616081957188982,0.2801558739354942,0.5536598331679758,0.8863513188428204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08904213042021769,0.20993102679188283,0.05958032044512808,0.1493177339406081,0.06299628026643893,0.14673753511513993,0.08834798742728972,0.21545487487899911,0.16275819814040773,0.28951988406015833,0.5555887992785205,0.8865647691231937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,1.0,1_14,A,13.0,,13A,,,,484280,484860,580,B,2.0,2_11,B,13.0,,,13A,,,732100,733370,1270,Alsof het bolletjes of driehoekjes zijn die er aan...,,As if they were spheres or triangles attached to...,,13A,13A,,,True,Mhm.,Ik heb die jij net op het laatste had volgens mij met die bolletjes aan de zijkant.,Mhm.,I have the one you just had at the last I think with those little balls on the side.,,,13A,13A,True,484280.0,484860.0,580.0,732100.0,733370.0,1270.0,both,both,both
018,693,0.1679678484192011,0.17162675280944684,nan,0.10812090648817753,nan,0.18226553063909792,nan,0.20462481475017227,nan,0.1670618375646454,nan,0.14523757800886838,nan,0.20049642306424498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11136687132269962,nan,0.1868832491029488,nan,0.20615753360250286,nan,0.1679876914335621,nan,0.14622844360888884,nan,0.21113672778607875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06B,B,1.0,1_15,B,6.0,,,06B,,,492500,493010,510,A,2.0,2_2,A,6.0,,06B,,,,551310,551630,320,,Die heeft zo'n bolletje aan de voorkant.,,That one has one of those little balls on the front.,,,,06B,True,"Oh, ik heb die ene met het bolletje aan de voorkant.",,"Oh, I have the one with the little ball on the front.",,,06B,,,True,492500.0,493010.0,510.0,551305.0,551635.0,330.0,right,right,right
018,694,0.19432638321539564,0.21268903861984922,0.4802083773990865,0.1923765168728542,0.46998726376148237,0.19509261999533398,0.3900136703008237,0.1301860232564439,0.3532724369366523,0.11296564462095403,0.31336155088895223,0.08737681363577698,0.8605283926049362,0.4479606809110107,0.5098940984327458,0.6866476571349038,0.5208920839493774,0.5016254241270688,0.4750135091961812,0.5114465538422248,0.5734193216620851,0.5187521357887246,0.4214136845800315,0.377977005632476,0.32458864421019556,1.202851178280144,0.4809664032311296,0.19602740036780186,0.47406925061430877,0.2028294298168256,0.3956410647386923,0.13818801712904694,0.35936111281830146,0.12400591486354777,0.32085257570547643,0.09987986795711522,0.8869708612359164,0.5152036015847579,0.5117903090310195,0.689616886339449,0.5246912949361876,0.5052177025339033,0.47818001215410955,0.5194670263380781,0.5739702901520106,0.5219467474086484,0.42638731688332704,0.38278011246245,0.3303861931562052,1.206082927924132,06D,B,1.0,1_15,B,6.0,,,06D,,,498540,499240,700,A,2.0,2_2,A,6.0,,06D,,,,553200,553490,290,Ja.,"Ja, ook een spijker of zo, ik weet niet.",Yes.,"Yes, also a nail or something, I don't know.",,,06D,,True,En een soort naald erdoorheen.,,And some kind of needle through it.,,,06D,,,True,498540.0,499240.0,700.0,553180.0,553510.0,330.0,right,left,right_left
